Time_ms,Stim_Index,Sample_Index,Drift_ms,Spike,P2P,Area,R,Valid,Sat_Win,Sat_Spike,MCU_State,Level,Marker,Samples
21956,53,21955,1.0,1218,85,622,0.5107,1,0,0,RUNNING,0,,98;89;76;65;56;46;42;33;28;24;21;18;13;13
21989,54,21988,1.0,1109,95,675,0.6087,1,0,0,RUNNING,0,,109;95;82;71;57;53;42;38;29;25;24;19;17;14
22041,55,22040,1.0,590,1073,1309,2.2186,1,0,0,RUNNING,0,,57;51;33;26;24;19;15;19;9;14;9;9;8;-1016
22074,56,22073,1.0,761,905,1192,1.5664,1,0,0,RUNNING,0,,56;51;40;31;25;29;24;20;19;16;12;11;9;-849
22156,57,22155,1.0,1406,97,607,0.4317,1,0,0,RUNNING,0,,105;93;79;69;56;49;39;26;23;19;14;8;14;13
22189,58,22188,1.0,1021,98,645,0.6317,1,0,0,RUNNING,0,,110;97;85;70;54;42;35;30;26;25;21;21;17;12
22223,59,22222,1.0,413,84,599,1.4504,1,0,0,RUNNING,0,,97;83;70;62;54;46;38;33;26;24;21;18;14;13
22256,60,22255,1.0,1185,86,621,0.5241,1,0,0,RUNNING,0,,100;83;71;63;56;49;40;36;27;24;22;19;17;14
22322,61,22321,1.0,555,106,735,1.3243,1,0,0,RUNNING,0,,120;104;88;74;66;56;45;41;32;29;24;24;18;14
22355,62,22354,1.0,449,102,745,1.6592,1,0,0,RUNNING,0,,117;107;88;78;65;56;49;39;34;29;25;23;20;15
22422,63,22421,1.0,1564,109,690,0.4412,1,0,0,RUNNING,0,,117;103;87;73;62;54;46;39;31;27;24;11;8;8
22508,64,22507,1.0,675,575,833,1.2341,1,0,0,RUNNING,0,,54;46;38;31;25;24;21;17;15;13;10;10;8;-521
22556,65,22555,1.0,1429,85,625,0.4374,1,0,0,RUNNING,0,,99;86;81;57;56;47;43;34;27;24;23;19;15;14
22622,66,22621,1.0,1230,104,720,0.5854,1,0,0,RUNNING,0,,118;101;88;73;63;55;46;39;31;26;24;23;19;14
22656,67,22655,1.0,503,92,658,1.3082,1,0,0,RUNNING,0,,105;93;82;71;57;51;41;37;27;24;21;19;17;13
22689,68,22688,1.0,922,102,697,0.7560,1,0,0,RUNNING,0,,115;99;85;71;63;56;43;38;31;26;22;20;15;13
22723,69,22722,1.0,1320,98,614,0.4652,1,0,0,RUNNING,0,,105;90;79;68;57;50;41;35;27;24;13;10;8;7
22790,70,22789,1.0,489,91,578,1.1820,1,0,0,RUNNING,0,,103;88;72;55;46;38;31;33;25;23;21;17;14;12
22822,71,22821,1.0,1343,110,710,0.5287,1,0,0,RUNNING,0,,125;101;85;71;59;47;46;39;35;25;24;20;18;15
22855,72,22854,1.0,1239,107,783,0.6320,1,0,0,RUNNING,0,,121;110;88;85;72;59;53;43;37;33;26;23;19;14
22888,73,22887,1.0,1429,133,926,0.6480,1,0,0,RUNNING,0,,152;131;114;94;80;70;58;51;41;39;28;25;24;19
22922,74,22921,1.0,643,123,834,1.2970,1,0,0,RUNNING,0,,142;118;99;86;73;59;54;45;38;31;25;22;23;19
22955,75,22954,1.0,1912,126,879,0.4597,1,0,1,RUNNING,0,,147;125;105;88;77;66;56;47;40;34;27;24;22;21
23022,76,23021,1.0,733,138,829,1.1310,1,0,0,RUNNING,0,,147;120;102;88;75;63;55;45;37;31;28;15;14;9
23055,77,23054,1.0,1912,138,831,0.4346,1,0,1,RUNNING,0,,146;124;106;88;75;63;56;47;34;24;23;18;8;19
23122,78,23121,1.0,918,127,791,0.8617,1,0,0,RUNNING,0,,142;114;91;78;67;53;51;44;36;31;27;24;18;15
23155,79,23154,1.0,1831,127,857,0.4681,1,0,0,RUNNING,0,,142;120;98;89;73;67;56;49;39;34;27;25;23;15
23222,80,23221,1.0,896,127,861,0.9609,1,0,0,RUNNING,0,,146;120;103;88;73;64;56;45;39;35;25;24;24;19
23255,81,23254,1.0,1475,127,880,0.5966,1,0,0,RUNNING,0,,146;125;107;90;75;65;56;49;42;34;26;25;21;19
23322,82,23321,1.0,1339,135,832,0.6214,1,0,0,RUNNING,0,,144;120;102;88;74;63;55;47;39;31;29;18;13;9
23355,83,23354,1.0,1496,136,856,0.5722,1,0,0,RUNNING,0,,149;129;107;91;79;70;57;41;34;26;23;18;13;19
23422,84,23421,1.0,1539,125,812,0.5276,1,0,0,RUNNING,0,,143;111;95;78;67;62;53;45;37;30;26;24;23;18
23455,85,23454,1.0,1064,116,877,0.8242,1,0,0,RUNNING,0,,135;122;99;91;78;68;56;53;42;37;29;25;23;19
23522,86,23521,1.0,1495,135,865,0.5786,1,0,0,RUNNING,0,,150;122;102;88;75;62;56;49;39;34;25;25;23;15
23555,87,23554,1.0,584,125,890,1.5240,1,0,0,RUNNING,0,,143;129;109;90;81;66;56;49;41;32;29;24;23;18
23589,88,23588,1.0,525,117,827,1.5752,1,0,0,RUNNING,0,,135;119;100;86;72;61;53;44;37;30;28;24;20;18
23622,89,23621,1.0,1898,137,839,0.4420,1,0,0,RUNNING,0,,146;123;104;88;75;63;56;47;39;31;27;18;13;9
23655,90,23654,1.0,648,138,873,1.3472,1,0,0,RUNNING,0,,149;131;110;93;81;67;57;51;35;27;23;19;11;19
23689,91,23688,1.0,684,124,779,1.1389,1,0,0,RUNNING,0,,141;119;95;85;63;56;44;38;27;29;24;23;18;17
23722,92,23721,1.0,1912,116,819,0.4283,1,0,1,RUNNING,0,,135;118;94;82;69;56;55;45;41;33;26;24;22;19
23789,93,23788,1.0,818,117,823,1.0061,1,0,0,RUNNING,0,,135;119;98;84;71;62;54;45;37;30;25;24;21;18
23822,94,23821,1.0,1912,125,880,0.4603,1,0,1,RUNNING,0,,146;126;106;88;74;66;56;48;41;33;29;24;22;21
23889,95,23888,1.0,1009,132,836,0.8285,1,0,0,RUNNING,0,,143;120;98;87;72;63;54;44;39;33;27;24;21;11
23922,96,23921,1.0,1774,137,852,0.4803,1,0,0,RUNNING,0,,147;121;105;90;79;68;56;49;40;34;23;19;11;10
23989,97,23988,1.0,1157,125,794,0.6863,1,0,0,RUNNING,0,,143;120;102;78;63;55;43;38;37;29;24;23;21;18
24022,98,24021,1.0,1529,110,830,0.5428,1,0,0,RUNNING,0,,131;119;99;85;70;56;56;47;41;33;26;24;22;21
24089,99,24088,1.0,1448,121,843,0.5822,1,0,0,RUNNING,0,,141;120;101;87;73;61;54;45;37;31;26;24;23;20
24122,100,24121,1.0,1143,121,887,0.7760,1,0,0,RUNNING,0,,143;126;106;90;76;66;56;49;43;34;30;24;22;22
24189,101,24188,1.0,1669,132,842,0.5045,1,0,0,RUNNING,0,,141;120;102;87;73;62;55;46;39;34;27;24;23;9
24222,102,24221,1.0,1096,134,867,0.7911,1,0,0,RUNNING,0,,145;127;108;92;78;69;57;50;41;34;23;18;14;11
24289,103,24288,1.0,1797,126,793,0.4413,1,0,0,RUNNING,0,,141;120;103;81;67;56;45;38;27;30;25;24;21;15
24322,104,24321,1.0,740,118,841,1.1365,1,0,0,RUNNING,0,,133;120;100;84;71;65;56;47;41;33;28;24;24;15
24356,105,24355,1.0,638,107,766,1.2006,1,0,0,RUNNING,0,,125;106;88;73;70;59;51;42;37;29;25;24;19;18
24389,106,24388,1.0,1912,125,858,0.4487,1,0,1,RUNNING,0,,143;121;102;88;74;63;56;47;39;35;26;24;22;18
24456,107,24455,1.0,675,116,820,1.2148,1,0,0,RUNNING,0,,135;118;97;84;72;58;54;44;38;31;25;24;21;19
24489,108,24488,1.0,1882,132,830,0.4410,1,0,0,RUNNING,0,,141;120;103;87;74;61;54;44;39;31;24;24;19;9
24556,109,24555,1.0,904,120,761,0.8418,1,0,0,RUNNING,0,,134;116;98;84;71;59;44;35;27;24;21;14;19;15
24589,110,24588,1.0,1896,127,821,0.4330,1,0,0,RUNNING,0,,146;121;105;83;69;57;46;38;31;33;27;24;22;19
24656,111,24655,1.0,1018,106,810,0.7957,1,0,0,RUNNING,0,,124;117;98;83;71;61;53;45;37;30;27;24;22;18
24689,112,24688,1.0,1710,123,854,0.4994,1,0,0,RUNNING,0,,141;121;103;88;74;62;56;46;39;31;28;24;23;18
24756,113,24755,1.0,1164,116,820,0.7045,1,0,0,RUNNING,0,,135;120;99;86;72;61;54;42;36;30;25;22;19;19
24789,114,24788,1.0,1548,132,865,0.5588,1,0,0,RUNNING,0,,143;124;105;90;78;63;55;49;40;34;26;24;23;11
24856,115,24855,1.0,1293,117,786,0.6079,1,0,0,RUNNING,0,,135;120;98;85;72;61;45;35;30;24;19;24;20;18
24889,116,24888,1.0,1367,125,819,0.5991,1,0,0,RUNNING,0,,143;125;106;83;67;57;47;39;30;33;25;24;22;18
24956,117,24955,1.0,1590,113,805,0.5063,1,0,0,RUNNING,0,,131;109;99;85;72;59;53;43;36;29;27;24;20;18
24989,118,24988,1.0,1181,125,893,0.7561,1,0,0,RUNNING,0,,146;125;106;90;78;68;57;49;42;34;29;24;24;21
25056,119,25055,1.0,1603,125,845,0.5271,1,0,0,RUNNING,0,,143;120;103;87;73;62;55;46;38;31;25;24;20;18
25089,120,25088,1.0,763,133,870,1.1402,1,0,0,RUNNING,0,,144;126;107;89;79;65;56;46;38;34;29;24;22;11
25156,121,25155,1.0,1837,128,801,0.4360,1,0,0,RUNNING,0,,143;120;102;87;74;61;48;38;29;24;22;15;21;17
25189,122,25188,1.0,670,126,843,1.2582,1,0,0,RUNNING,0,,146;126;107;85;72;59;47;42;33;33;27;24;22;20
25223,123,25222,1.0,632,105,762,1.2057,1,0,0,RUNNING,0,,123;107;88;73;69;58;51;42;36;30;25;23;19;18
25256,124,25255,1.0,1893,116,819,0.4326,1,0,0,RUNNING,0,,133;105;101;87;72;61;55;46;38;31;28;24;21;17
25323,125,25322,1.0,773,117,802,1.0375,1,0,0,RUNNING,0,,132;116;97;84;72;59;53;43;35;29;26;22;19;15
25356,126,25355,1.0,1902,121,858,0.4511,1,0,0,RUNNING,0,,141;120;103;88;74;63;56;47;41;33;27;24;21;20
25423,127,25422,1.0,837,124,782,0.9343,1,0,0,RUNNING,0,,135;119;98;82;71;58;52;43;38;25;22;17;11;11
25456,128,25455,1.0,1810,125,824,0.4552,1,0,0,RUNNING,0,,143;121;104;88;75;63;46;41;31;24;23;24;23;18
25523,129,25522,1.0,959,108,775,0.8081,1,0,0,RUNNING,0,,126;106;88;75;71;58;54;45;37;29;25;24;19;18
25556,130,25555,1.0,1614,112,835,0.5173,1,0,0,RUNNING,0,,130;119;101;88;75;63;54;44;38;33;27;24;21;18
25623,131,25622,1.0,1479,111,798,0.5396,1,0,0,RUNNING,0,,129;116;94;82;72;58;54;38;38;29;25;23;22;18
25656,132,25655,1.0,1831,128,894,0.4883,1,0,0,RUNNING,0,,149;125;106;90;77;67;56;50;41;35;30;24;23;21
25723,133,25722,1.0,1163,132,801,0.6887,1,0,0,RUNNING,0,,141;119;101;86;71;62;55;45;39;26;19;15;13;9
25756,134,25755,1.0,1272,124,817,0.6423,1,0,0,RUNNING,0,,141;120;106;88;76;63;47;41;33;24;24;19;18;17
25823,135,25822,1.0,1480,108,782,0.5284,1,0,0,RUNNING,0,,125;109;89;75;71;59;53;43;37;31;26;24;23;17
25856,136,25855,1.0,1192,110,823,0.6904,1,0,0,RUNNING,0,,127;114;103;88;73;63;55;46;38;30;26;24;19;17
25923,137,25922,1.0,1777,115,803,0.4519,1,0,0,RUNNING,0,,130;118;99;85;71;58;51;43;35;31;24;24;19;15
25956,138,25955,1.0,1284,122,867,0.6752,1,0,0,RUNNING,0,,143;123;108;89;75;63;56;45;39;33;27;24;21;21
26023,139,26022,1.0,1625,129,815,0.5015,1,0,0,RUNNING,0,,142;119;101;87;72;62;56;46;39;25;23;17;13;13
26056,140,26055,1.0,751,122,826,1.0999,1,0,0,RUNNING,0,,135;125;106;90;77;65;52;42;30;26;22;21;22;13
26090,141,26089,1.0,537,113,750,1.3966,1,0,0,RUNNING,0,,131;113;88;74;60;54;43;36;35;30;25;22;21;18
26123,142,26122,1.0,1826,110,770,0.4217,1,0,0,RUNNING,0,,125;111;91;77;62;56;53;43;37;31;24;24;21;15
26156,143,26155,1.0,584,108,836,1.4315,1,0,0,RUNNING,0,,127;105;105;88;75;65;55;47;39;33;30;24;24;19
26190,144,26189,1.0,632,118,826,1.3070,1,0,0,RUNNING,0,,135;119;99;83;72;62;53;45;39;30;27;24;21;17
26223,145,26222,1.0,1704,118,810,0.4754,1,0,0,RUNNING,0,,133;117;99;83;71;58;54;44;37;31;25;24;19;15
26256,146,26255,1.0,801,125,892,1.1136,1,0,0,RUNNING,0,,144;127;107;90;79;68;56;50;41;35;29;24;23;19
26290,147,26289,1.0,796,124,771,0.9686,1,0,0,RUNNING,0,,131;114;94;83;70;58;51;41;35;30;24;22;11;7
26323,148,26322,1.0,1891,131,806,0.4262,1,0,0,RUNNING,0,,142;120;99;87;73;59;53;46;38;24;23;18;13;11
26390,149,26389,1.0,795,117,763,0.9597,1,0,0,RUNNING,0,,134;115;88;74;60;53;46;41;36;30;25;23;21;17
26423,150,26422,1.0,1832,109,786,0.4290,1,0,0,RUNNING,0,,127;111;93;78;65;59;53;45;38;29;25;24;21;18
26490,151,26489,1.0,909,116,832,0.9153,1,0,0,RUNNING,0,,135;119;100;87;73;59;53;47;39;31;26;24;20;19
26523,152,26522,1.0,1489,118,834,0.5601,1,0,0,RUNNING,0,,135;119;99;86;73;61;54;45;38;34;26;24;23;17
26590,153,26589,1.0,1017,125,798,0.7847,1,0,0,RUNNING,0,,134;118;95;85;72;59;53;42;37;31;25;24;14;9
26623,154,26622,1.0,1720,133,815,0.4738,1,0,0,RUNNING,0,,141;121;103;88;74;63;56;45;38;26;22;16;14;8
26690,155,26689,1.0,1067,117,766,0.7179,1,0,0,RUNNING,0,,133;118;90;75;63;55;44;42;36;29;24;22;19;16
26723,156,26722,1.0,1490,109,801,0.5376,1,0,0,RUNNING,0,,126;116;97;81;67;60;53;43;39;31;25;24;22;17
26790,157,26789,1.0,1158,117,814,0.7029,1,0,0,RUNNING,0,,133;119;99;85;72;59;51;41;38;31;24;24;22;16
26823,158,26822,1.0,1346,116,849,0.6308,1,0,0,RUNNING,0,,135;121;105;88;73;61;56;45;39;33;27;24;23;19
26890,159,26889,1.0,1355,126,795,0.5867,1,0,0,RUNNING,0,,133;118;99;83;72;59;54;42;37;29;26;23;13;7
26923,160,26922,1.0,1256,132,828,0.6592,1,0,0,RUNNING,0,,141;123;105;88;74;66;56;47;41;26;21;18;13;9
26990,161,26989,1.0,1460,115,771,0.5281,1,0,0,RUNNING,0,,133;120;90;75;61;53;44;43;37;29;25;24;19;18
27023,162,27022,1.0,1124,108,827,0.7358,1,0,0,RUNNING,0,,127;118;95;85;69;63;56;46;41;35;27;24;22;19
27090,163,27089,1.0,1547,117,827,0.5346,1,0,0,RUNNING,0,,135;117;99;85;72;61;53;47;38;31;26;24;21;18
27123,164,27122,1.0,980,118,853,0.8704,1,0,0,RUNNING,0,,135;121;105;89;75;65;56;47;39;31;26;24;23;17
27190,165,27189,1.0,1685,128,796,0.4724,1,0,0,RUNNING,0,,135;119;99;87;72;59;51;45;37;29;25;22;9;7
27223,166,27222,1.0,857,133,830,0.9685,1,0,0,RUNNING,0,,143;124;106;91;75;63;56;50;39;26;19;17;11;10
27257,167,27256,1.0,547,116,746,1.3638,1,0,0,RUNNING,0,,131;114;93;78;70;55;41;38;27;24;18;23;19;15
27290,168,27289,1.0,1794,121,766,0.4270,1,0,0,RUNNING,0,,135;118;90;74;66;53;46;35;38;29;24;23;21;14
27323,169,27322,1.0,675,109,823,1.2193,1,0,0,RUNNING,0,,127;117;98;85;65;65;56;46;41;35;25;24;21;18
27357,170,27356,1.0,625,104,783,1.2528,1,0,0,RUNNING,0,,121;113;91;83;71;57;54;42;37;30;25;23;19;17
27390,171,27389,1.0,1864,121,844,0.4528,1,0,0,RUNNING,0,,139;120;103;88;73;61;54;45;39;33;26;24;21;18
27457,172,27456,1.0,664,114,795,1.1973,1,0,0,RUNNING,0,,132;116;94;82;72;57;50;42;35;30;24;24;18;19
27490,173,27489,1.0,1865,125,814,0.4365,1,0,0,RUNNING,0,,135;120;99;86;73;62;53;46;37;31;27;24;11;10
27557,174,27556,1.0,776,120,739,0.9523,1,0,0,RUNNING,0,,134;114;95;83;69;51;43;35;25;24;15;18;19;14
27590,175,27589,1.0,1882,117,792,0.4208,1,0,0,RUNNING,0,,134;121;94;81;63;56;46;39;37;33;26;24;21;17
27657,176,27656,1.0,872,113,787,0.9025,1,0,0,RUNNING,0,,131;111;95;82;69;57;50;42;39;27;25;22;19;18
27690,177,27689,1.0,1857,122,850,0.4577,1,0,0,RUNNING,0,,141;120;102;87;73;61;55;47;38;34;27;23;23;19
27757,178,27756,1.0,954,114,801,0.8396,1,0,0,RUNNING,0,,131;115;98;82;73;57;52;41;37;28;27;23;20;17
27790,179,27789,1.0,1761,132,832,0.4725,1,0,0,RUNNING,0,,142;121;102;88;75;63;55;46;37;31;27;24;11;10
27857,180,27856,1.0,1034,118,766,0.7408,1,0,0,RUNNING,0,,133;116;98;85;71;55;42;35;27;24;24;22;19;15
27890,181,27889,1.0,1672,123,812,0.4856,1,0,0,RUNNING,0,,142;120;95;79;66;56;47;44;40;33;27;24;20;19
27957,182,27956,1.0,1211,120,814,0.6722,1,0,0,RUNNING,0,,135;118;98;85;71;59;51;44;37;30;26;23;22;15
27990,183,27989,1.0,1520,124,854,0.5618,1,0,0,RUNNING,0,,141;121;102;88;74;67;55;47;38;30;29;24;21;17
28057,184,28056,1.0,1303,114,803,0.6163,1,0,0,RUNNING,0,,131;118;100;85;71;59;51;42;34;29;25;22;19;17
28090,185,28089,1.0,1373,127,829,0.6038,1,0,0,RUNNING,0,,135;121;105;88;75;63;56;46;39;31;25;24;13;8
28157,186,28156,1.0,1402,120,775,0.5528,1,0,0,RUNNING,0,,135;119;98;84;72;56;44;34;29;24;24;22;19;15
28190,187,28189,1.0,1103,114,803,0.7280,1,0,0,RUNNING,0,,135;121;95;79;67;56;47;45;35;31;26;24;21;21
28257,188,28256,1.0,1666,116,803,0.4820,1,0,0,RUNNING,0,,133;117;97;82;71;58;51;43;35;29;26;24;20;17
28290,189,28289,1.0,1087,116,858,0.7893,1,0,0,RUNNING,0,,135;122;105;88;75;65;56;47;40;33;27;24;22;19
28357,190,28356,1.0,1709,117,817,0.4781,1,0,0,RUNNING,0,,134;118;98;87;71;59;54;45;35;30;27;22;20;17
28390,191,28389,1.0,827,131,849,1.0266,1,0,0,RUNNING,0,,141;123;106;89;77;63;56;47;39;35;27;24;12;10
28424,192,28423,1.0,540,120,734,1.3593,1,0,0,RUNNING,0,,129;113;93;81;67;57;49;42;26;24;20;13;11;9
28457,193,28456,1.0,1785,117,782,0.4381,1,0,0,RUNNING,0,,134;119;103;86;72;55;43;38;29;24;18;24;20;17
28490,194,28489,1.0,638,115,803,1.2586,1,0,0,RUNNING,0,,134;122;98;82;67;57;49;37;37;30;26;24;21;19
28524,195,28523,1.0,587,109,739,1.2589,1,0,0,RUNNING,0,,123;105;87;72;60;56;50;41;36;28;25;24;18;14
28557,196,28556,1.0,1833,109,777,0.4239,1,0,0,RUNNING,0,,121;115;89;83;70;59;53;43;37;28;26;23;18;12
28590,197,28589,1.0,526,116,874,1.6616,1,0,0,RUNNING,0,,135;125;107;90;78;66;56;47;40;36;29;24;22;19
28624,198,28623,1.0,747,115,779,1.0428,1,0,0,RUNNING,0,,130;113;93;82;67;57;51;40;36;29;26;22;18;15
28657,199,28656,1.0,1864,116,833,0.4469,1,0,0,RUNNING,0,,135;119;101;88;71;62;54;47;38;30;26;23;20;19
28724,200,28723,1.0,780,121,752,0.9641,1,0,0,RUNNING,0,,131;113;95;78;71;57;51;44;28;24;19;14;10;17
28757,201,28756,1.0,1780,118,780,0.4382,1,0,0,RUNNING,0,,135;120;101;87;73;56;45;37;26;24;17;24;18;17
28824,202,28823,1.0,938,105,761,0.8113,1,0,0,RUNNING,0,,122;103;88;81;69;58;49;42;37;27;24;23;21;17
28857,203,28856,1.0,1716,115,826,0.4814,1,0,0,RUNNING,0,,134;119;99;86;72;62;55;45;35;30;25;24;21;19
28924,204,28923,1.0,962,115,795,0.8264,1,0,0,RUNNING,0,,134;113;94;81;69;57;53;43;35;29;24;24;20;19
28957,205,28956,1.0,1532,117,832,0.5431,1,0,0,RUNNING,0,,134;120;99;88;72;63;54;45;38;31;26;24;21;17
