Time_ms,Stim_Index,Sample_Index,Drift_ms,Spike,P2P,Area,R,Valid,Sat_Win,Sat_Spike,MCU_State,Level,Marker,Samples
21637,68,21637,0.0,1174,45,559,0.4761,0,0,0,RUNNING,0,,57;16;13;29;40;48;58;58;48;45;52;43;29;23
21668,69,21668,0.0,523,74,709,1.3556,0,0,0,RUNNING,0,,79;29;16;24;33;52;56;76;90;90;73;49;26;16
21762,70,21762,0.0,1177,253,1547,1.3144,1,0,0,RUNNING,0,,83;43;32;43;73;119;181;221;236;212;160;90;37;-17
21802,71,21802,0.0,593,1004,3894,6.5666,1,0,0,RUNNING,0,,563;412;203;-25;-233;-375;-441;-416;-335;-273;-215;-167;-127;-109
21833,72,21833,0.0,556,849,3056,5.4964,1,0,0,RUNNING,0,,474;287;58;-147;-294;-375;-346;-292;-232;-177;-135;-95;-74;-70
21863,73,21863,0.0,717,1401,5560,7.7545,1,0,0,RUNNING,0,,784;695;442;127;-202;-488;-617;-577;-486;-392;-294;-207;-143;-106
21894,74,21894,0.0,747,1478,5732,7.6734,1,0,0,RUNNING,0,,834;730;456;106;-263;-559;-644;-585;-486;-383;-264;-182;-135;-105
21925,75,21925,0.0,720,1440,5485,7.6181,1,0,0,RUNNING,0,,827;728;444;84;-294;-568;-613;-543;-442;-323;-223;-155;-128;-113
21956,76,21956,0.0,701,1506,5706,8.1398,1,0,0,RUNNING,0,,832;747;481;83;-345;-643;-674;-568;-445;-312;-205;-141;-119;-111
21987,77,21987,0.0,692,1523,5713,8.2558,1,0,0,RUNNING,0,,831;758;484;81;-375;-678;-692;-579;-439;-300;-185;-121;-101;-89
22019,78,22019,0.0,845,1611,5496,6.5041,1,0,0,RUNNING,0,,837;602;203;-293;-693;-774;-656;-499;-333;-203;-120;-91;-97;-95
22050,79,22050,0.0,851,1668,5592,6.5711,1,0,0,RUNNING,0,,866;634;233;-287;-721;-802;-659;-492;-326;-205;-129;-99;-76;-63
22081,80,22081,0.0,810,1686,5777,7.1321,1,0,0,RUNNING,0,,891;717;350;-164;-645;-795;-690;-528;-375;-220;-134;-103;-88;-77
23107,81,23107,0.0,1222,46,739,0.6047,0,0,0,RUNNING,0,,48;49;49;48;47;53;59;69;68;71;63;53;37;25
23201,82,23201,0.0,756,58,595,0.7870,0,0,0,RUNNING,0,,53;24;17;15;19;26;37;42;53;73;65;64;58;49
23232,83,23232,0.0,625,126,733,1.1728,1,0,0,RUNNING,0,,93;60;53;45;55;61;63;48;32;49;77;48;-16;-33
23326,84,23326,0.0,1233,232,1275,1.0341,1,0,0,RUNNING,0,,71;33;26;47;76;115;159;187;186;155;107;56;-12;-45
23366,85,23366,0.0,447,698,2648,5.9239,1,0,0,RUNNING,0,,388;249;39;-165;-283;-310;-279;-229;-192;-163;-140;-104;-69;-38
23396,86,23396,0.0,711,1390,5564,7.8256,1,0,0,RUNNING,0,,761;671;445;97;-257;-532;-629;-585;-496;-387;-282;-199;-134;-89
23427,87,23427,0.0,823,1558,5867,7.1288,1,0,0,RUNNING,0,,858;698;373;-63;-471;-700;-695;-582;-449;-331;-256;-181;-124;-86
23457,88,23457,0.0,681,1750,6980,10.2496,1,0,0,RUNNING,0,,895;917;705;316;-183;-637;-833;-749;-585;-422;-293;-203;-139;-103
23489,89,23489,0.0,882,1744,6049,6.8583,1,0,0,RUNNING,0,,905;703;297;-236;-710;-839;-729;-552;-375;-243;-165;-113;-96;-86
23520,90,23520,0.0,849,1760,6089,7.1720,1,0,0,RUNNING,0,,907;726;329;-213;-707;-853;-750;-566;-375;-240;-160;-105;-87;-71
23551,91,23551,0.0,826,1786,6152,7.4479,1,0,0,RUNNING,0,,916;756;377;-167;-694;-870;-768;-582;-390;-245;-162;-101;-71;-53
23582,92,23582,0.0,769,1773,6206,8.0702,1,0,0,RUNNING,0,,912;822;490;-28;-602;-861;-786;-613;-409;-257;-159;-108;-88;-71
23613,93,23613,0.0,703,1724,6373,9.0654,1,0,0,RUNNING,0,,897;864;579;91;-496;-827;-793;-636;-443;-284;-175;-117;-95;-76
23645,94,23645,0.0,851,1702,5796,6.8108,1,0,0,RUNNING,0,,890;670;235;-345;-783;-812;-675;-495;-327;-210;-134;-96;-70;-54
23676,95,23676,0.0,794,1694,5862,7.3829,1,0,0,RUNNING,0,,890;739;356;-198;-703;-804;-678;-507;-335;-218;-137;-111;-100;-86
23707,96,23707,0.0,733,1698,5917,8.0723,1,0,0,RUNNING,0,,890;795;459;-64;-623;-808;-711;-545;-375;-229;-145;-103;-91;-79
24765,97,24765,0.0,628,46,623,0.9920,0,0,0,RUNNING,0,,68;49;33;32;25;22;28;40;41;57;58;58;60;52
24796,98,24796,0.0,769,50,699,0.9090,0,0,0,RUNNING,0,,77;65;57;45;29;27;27;29;40;52;59;72;64;56
24890,99,24890,0.0,1205,41,715,0.5934,0,0,0,RUNNING,0,,55;42;43;43;46;52;57;68;69;61;58;52;41;28
24962,100,24962,0.0,404,628,2609,6.4579,1,0,0,RUNNING,0,,331;202;39;-114;-223;-287;-297;-268;-220;-185;-156;-121;-96;-70
24991,101,24991,0.0,681,1425,6125,8.9941,1,0,0,RUNNING,0,,747;679;483;189;-163;-481;-678;-671;-582;-484;-375;-263;-192;-138
25022,102,25022,0.0,787,1602,6185,7.8590,1,0,0,RUNNING,0,,845;736;455;49;-384;-687;-757;-678;-563;-395;-259;-175;-118;-84
25053,103,25053,0.0,803,1614,5933,7.3885,1,0,0,RUNNING,0,,855;708;385;-60;-493;-759;-758;-646;-483;-304;-196;-131;-90;-65
25083,104,25083,0.0,647,1822,7294,11.2736,1,0,0,RUNNING,0,,864;932;771;410;-80;-583;-890;-859;-688;-483;-306;-200;-137;-91
25115,105,25115,0.0,853,1872,6582,7.7163,1,0,0,RUNNING,0,,945;797;442;-61;-605;-927;-870;-691;-479;-299;-197;-125;-83;-61
25146,106,25146,0.0,773,1702,6206,8.0285,1,0,0,RUNNING,0,,895;798;493;22;-496;-807;-806;-656;-465;-299;-196;-128;-80;-65
25177,107,25177,0.0,698,1639,6320,9.0544,1,0,0,RUNNING,0,,842;807;549;113;-413;-772;-797;-668;-486;-315;-218;-156;-107;-77
25208,108,25208,0.0,637,1625,6299,9.8885,1,0,0,RUNNING,0,,824;828;607;193;-313;-726;-797;-682;-503;-325;-200;-133;-95;-73
25240,109,25240,0.0,837,1776,6006,7.1756,1,0,0,RUNNING,0,,909;730;330;-213;-716;-867;-731;-536;-337;-215;-138;-103;-95;-86
25271,110,25271,0.0,739,1758,6073,8.2179,1,0,0,RUNNING,0,,893;800;468;-33;-596;-865;-768;-581;-389;-246;-149;-99;-95;-91
25303,111,25303,0.0,827,1611,5125,6.1971,1,0,0,RUNNING,0,,789;509;47;-516;-822;-767;-585;-405;-257;-149;-100;-70;-55;-54
25334,112,25334,0.0,819,1646,5501,6.7167,1,0,0,RUNNING,0,,853;635;202;-389;-793;-770;-614;-449;-297;-184;-115;-85;-68;-47
26360,113,26360,0.0,1236,47,772,0.6246,0,0,0,RUNNING,0,,61;72;64;45;45;45;46;60;63;68;72;63;43;25
26454,114,26454,0.0,899,62,801,0.8910,0,0,0,RUNNING,0,,47;32;26;37;43;47;56;72;75;83;88;84;64;47
26485,115,26485,0.0,567,159,858,1.5132,1,0,0,RUNNING,0,,28;17;20;29;42;69;99;123;132;121;87;56;8;-27
26548,116,26548,0.0,452,1550,5797,12.8252,1,0,0,RUNNING,0,,81;63;107;213;369;564;729;781;701;474;145;-233;-568;-769
26579,117,26579,0.0,1113,1726,7099,6.3783,1,0,0,RUNNING,0,,111;147;195;314;511;735;877;860;649;312;-134;-567;-838;-849
26616,118,26616,0.0,773,1823,7125,9.2173,1,0,0,RUNNING,0,,905;859;611;215;-276;-705;-918;-836;-665;-459;-285;-187;-128;-76
26647,119,26647,0.0,723,1737,6794,9.3970,1,0,0,RUNNING,0,,868;845;605;208;-294;-725;-869;-752;-582;-395;-256;-181;-129;-85
26678,120,26678,0.0,730,1842,7272,9.9616,1,0,0,RUNNING,0,,906;910;677;259;-272;-751;-932;-822;-645;-429;-276;-183;-128;-82
26709,121,26709,0.0,680,1928,7578,11.1441,1,0,0,RUNNING,0,,889;951;773;380;-157;-693;-977;-901;-678;-450;-294;-198;-138;-99
26741,122,26741,0.0,841,1923,6724,7.9952,1,0,0,RUNNING,0,,960;827;467;-57;-632;-963;-889;-679;-459;-288;-186;-129;-103;-85
26772,123,26772,0.0,777,1866,6743,8.6782,1,0,0,RUNNING,0,,931;860;547;49;-533;-935;-903;-699;-480;-296;-189;-134;-102;-85
26803,124,26803,0.0,677,1696,6481,9.5731,1,0,0,RUNNING,0,,848;840;587;147;-403;-810;-848;-695;-499;-317;-200;-129;-85;-73
26834,125,26834,0.0,649,1878,7100,10.9399,1,0,0,RUNNING,0,,869;922;715;288;-287;-815;-956;-775;-569;-375;-230;-134;-95;-70
26866,126,26866,0.0,825,1893,6464,7.8352,1,0,0,RUNNING,0,,927;788;410;-143;-716;-966;-822;-613;-412;-263;-166;-107;-71;-60
26897,127,26897,0.0,761,1871,6550,8.6071,1,0,0,RUNNING,0,,922;856;523;8;-593;-949;-863;-662;-465;-304;-182;-113;-70;-40
26928,128,26928,0.0,683,1756,6715,9.8316,1,0,0,RUNNING,0,,863;863;611;153;-436;-893;-867;-672;-485;-316;-215;-148;-109;-84
26960,129,26960,0.0,842,1804,6264,7.4394,1,0,0,RUNNING,0,,917;730;316;-262;-776;-887;-725;-550;-377;-257;-176;-128;-95;-68
28018,130,28018,0.0,911,48,739,0.8112,0,0,0,RUNNING,0,,54;33;31;31;36;45;68;79;79;72;70;58;45;38
28049,131,28049,0.0,710,49,733,1.0324,0,0,0,RUNNING,0,,70;47;33;28;32;36;44;58;69;76;77;69;58;36
28143,132,28143,0.0,1243,647,2666,2.1448,1,0,0,RUNNING,0,,63;47;58;103;164;239;321;383;377;305;169;-7;-166;-264
28181,133,28181,0.0,596,1308,5038,8.4530,1,0,0,RUNNING,0,,673;604;410;108;-239;-519;-635;-545;-408;-294;-208;-160;-133;-102
28212,134,28212,0.0,744,1563,6222,8.3629,1,0,0,RUNNING,0,,843;773;506;119;-320;-655;-720;-645;-538;-396;-273;-196;-140;-98
28243,135,28243,0.0,775,1660,6390,8.2452,1,0,0,RUNNING,0,,895;812;521;64;-422;-735;-765;-667;-523;-357;-249;-172;-119;-89
28274,136,28274,0.0,725,1642,6264,8.6400,1,0,0,RUNNING,0,,887;827;538;76;-445;-755;-747;-629;-470;-311;-221;-154;-115;-89
28305,137,28305,0.0,728,1748,6670,9.1621,1,0,0,RUNNING,0,,913;882;606;137;-428;-820;-835;-678;-490;-325;-215;-149;-112;-80
28336,138,28336,0.0,690,1750,6781,9.8275,1,0,0,RUNNING,0,,889;900;649;203;-405;-850;-849;-674;-479;-310;-228;-166;-107;-72
28368,139,28368,0.0,857,1801,6007,7.0093,1,0,0,RUNNING,0,,927;726;282;-315;-810;-874;-711;-515;-326;-209;-125;-80;-56;-51
28399,140,28399,0.0,824,1832,6219,7.5473,1,0,0,RUNNING,0,,935;784;378;-212;-770;-897;-743;-550;-357;-223;-144;-103;-70;-53
28430,141,28430,0.0,760,1810,6268,8.2474,1,0,0,RUNNING,0,,922;833;483;-84;-673;-888;-766;-582;-390;-252;-164;-102;-70;-59
28461,142,28461,0.0,700,1791,6411,9.1586,1,0,0,RUNNING,0,,904;873;570;60;-559;-887;-785;-595;-416;-276;-169;-115;-102;-100
28493,143,28493,0.0,863,1735,5779,6.6964,1,0,0,RUNNING,0,,887;649;181;-438;-848;-806;-629;-454;-306;-199;-140;-102;-75;-65
28524,144,28524,0.0,799,1722,5854,7.3267,1,0,0,RUNNING,0,,895;730;317;-268;-774;-827;-664;-488;-324;-201;-130;-92;-75;-69
28555,145,28555,0.0,712,1724,5946,8.3511,1,0,0,RUNNING,0,,873;787;442;-104;-693;-851;-711;-534;-358;-236;-144;-85;-65;-63
28586,146,28586,0.0,649,1708,6012,9.2635,1,0,0,RUNNING,0,,858;838;536;37;-561;-850;-746;-570;-399;-262;-163;-91;-53;-48
29613,147,29613,0.0,1063,75,837,0.7874,0,0,0,RUNNING,0,,63;56;55;55;55;59;59;74;84;86;79;64;37;11
29707,148,29707,0.0,947,84,757,0.7994,1,0,0,RUNNING,0,,45;36;40;43;55;67;77;88;90;84;65;37;24;6
29738,149,29738,0.0,703,273,1455,2.0697,1,0,0,RUNNING,0,,52;23;19;47;85;133;186;218;220;192;150;72;-5;-53
29801,150,29801,0.0,481,1667,6102,12.6861,1,0,0,RUNNING,0,,60;34;72;186;349;577;783;861;768;508;119;-310;-669;-806
29832,151,29832,0.0,1057,1653,6649,6.2904,1,0,0,RUNNING,0,,106;92;125;250;448;686;847;844;637;271;-182;-613;-806;-742
29869,152,29869,0.0,682,1632,6340,9.2962,1,0,0,RUNNING,0,,842;817;577;166;-310;-696;-790;-685;-524;-347;-231;-166;-114;-75
29900,153,29900,0.0,716,1770,6880,9.6089,1,0,0,RUNNING,0,,897;889;634;195;-333;-777;-873;-753;-566;-375;-245;-166;-107;-70
29931,154,29931,0.0,698,1896,7332,10.5043,1,0,0,RUNNING,0,,924;953;724;288;-284;-785;-943;-808;-604;-399;-261;-167;-113;-79
29963,155,29963,0.0,859,1900,6567,7.6449,1,0,0,RUNNING,0,,953;789;389;-188;-752;-947;-804;-606;-412;-283;-188;-121;-81;-54
30025,157,30025,0.0,725,1814,6555,9.0414,1,0,0,RUNNING,0,,913;865;561;37;-579;-901;-811;-635;-447;-301;-198;-136;-101;-70
30056,158,30056,0.0,649,1773,6661,10.2635,1,0,0,RUNNING,0,,869;893;648;169;-456;-880;-838;-651;-461;-300;-193;-127;-97;-79
30088,159,30088,0.0,812,1742,5976,7.3596,1,0,0,RUNNING,0,,891;723;297;-310;-817;-851;-687;-503;-335;-211;-128;-89;-70;-64
30119,160,30119,0.0,762,1777,6111,8.0197,1,0,0,RUNNING,0,,906;794;412;-161;-740;-871;-715;-545;-375;-232;-143;-96;-67;-54
30150,161,30150,0.0,707,1760,6260,8.8543,1,0,0,RUNNING,0,,890;848;538;11;-597;-870;-761;-596;-424;-294;-187;-116;-73;-55
30181,162,30181,0.0,649,1728,6477,9.9800,1,0,0,RUNNING,0,,862;874;614;133;-484;-854;-793;-628;-457;-317;-197;-123;-82;-59
30213,163,30213,0.0,797,1721,6029,7.5646,1,0,0,RUNNING,0,,908;751;331;-267;-783;-813;-655;-506;-375;-243;-159;-104;-77;-57
31271,164,31271,0.0,1094,64,779,0.7121,0,0,0,RUNNING,0,,45;31;31;35;49;61;74;89;90;90;73;55;30;26
31302,165,31302,0.0,473,47,718,1.5180,0,0,0,RUNNING,0,,57;31;26;28;33;41;58;65;63;71;73;66;57;49
31365,166,31365,0.0,442,282,1386,3.1357,1,0,0,RUNNING,0,,65;44;48;68;97;133;183;201;179;126;58;-23;-80;-81
31396,167,31396,0.0,1131,930,3582,3.1671,1,0,0,RUNNING,0,,95;51;52;109;207;332;458;501;447;300;77;-166;-358;-429
31434,168,31434,0.0,801,1679,6630,8.2772,1,0,0,RUNNING,0,,884;767;485;69;-375;-704;-795;-713;-614;-461;-311;-214;-148;-90
31464,169,31464,0.0,649,1743,7220,11.1248,1,0,0,RUNNING,0,,858;920;751;395;-75;-540;-823;-807;-689;-525;-344;-231;-160;-102
31496,170,31496,0.0,814,1634,5842,7.1769,1,0,0,RUNNING,0,,858;689;333;-151;-603;-776;-693;-575;-422;-279;-192;-131;-85;-55
31527,171,31527,0.0,836,1785,6513,7.7907,1,0,0,RUNNING,0,,932;795;425;-104;-623;-853;-799;-651;-471;-319;-221;-150;-101;-69
31558,172,31558,0.0,760,1734,6315,8.3092,1,0,0,RUNNING,0,,911;806;485;-23;-550;-823;-780;-644;-468;-310;-202;-139;-102;-72
31589,173,31589,0.0,744,1800,6856,9.2151,1,0,0,RUNNING,0,,924;904;607;108;-476;-865;-876;-703;-506;-331;-225;-148;-103;-80
31620,174,31620,0.0,679,1790,6863,10.1075,1,0,0,RUNNING,0,,890;917;649;187;-419;-859;-873;-705;-515;-335;-219;-138;-93;-64
31652,175,31652,0.0,854,1874,6308,7.3864,1,0,0,RUNNING,0,,940;760;335;-262;-807;-934;-759;-561;-375;-241;-144;-91;-59;-40
31683,176,31683,0.0,801,1828,6328,7.9001,1,0,0,RUNNING,0,,929;808;424;-160;-731;-899;-748;-568;-388;-253;-166;-117;-81;-56
31714,177,31714,0.0,708,1769,6424,9.0734,1,0,0,RUNNING,0,,899;878;574;53;-565;-870;-774;-609;-435;-297;-192;-127;-85;-66
31746,178,31746,0.0,859,1743,5865,6.8277,1,0,0,RUNNING,0,,912;682;209;-416;-831;-799;-637;-469;-316;-205;-143;-103;-76;-67
31777,179,31777,0.0,794,1719,6036,7.6020,1,0,0,RUNNING,0,,909;762;346;-239;-757;-810;-660;-508;-375;-249;-168;-115;-81;-57
31808,180,31808,0.0,733,1745,6163,8.4079,1,0,0,RUNNING,0,,911;828;477;-87;-661;-834;-696;-538;-391;-266;-176;-128;-95;-75
31839,181,31839,0.0,649,1681,6194,9.5439,1,0,0,RUNNING,0,,858;853;577;71;-537;-823;-717;-566;-421;-292;-187;-131;-91;-70
32866,182,32866,0.0,662,35,793,1.1979,0,0,0,RUNNING,0,,65;58;53;48;41;39;45;49;67;72;74;68;63;51
32960,183,32960,0.0,1224,96,711,0.5809,1,0,0,RUNNING,0,,77;60;48;35;49;61;70;72;71;58;51;31;-9;-19
33054,184,33054,0.0,902,231,1153,1.2783,1,0,0,RUNNING,0,,43;23;26;45;89;116;169;187;169;126;73;7;-36;-44
33085,185,33085,0.0,711,688,2728,3.8368,1,0,0,RUNNING,0,,69;28;10;61;144;256;364;421;394;305;133;-67;-209;-267
33124,186,33124,0.0,605,1032,3787,6.2595,1,0,0,RUNNING,0,,538;347;55;-249;-454;-494;-422;-326;-255;-195;-159;-124;-100;-69
33154,187,33154,0.0,727,1547,6162,8.4759,1,0,0,RUNNING,0,,828;757;506;120;-296;-631;-719;-645;-550;-415;-280;-193;-134;-88
33185,188,33185,0.0,779,1660,6194,7.9512,1,0,0,RUNNING,0,,886;781;469;21;-445;-748;-774;-668;-516;-353;-233;-150;-91;-59
